sample_id,true_label,predicted_label,confidence,is_correct,top1,top2,top3
2904,fear,neutral,0.3539,False,neutral:0.354,fear:0.272,sad:0.213
2905,neutral,neutral,0.6861,True,neutral:0.686,sad:0.119,angry:0.109
2906,sad,angry,0.6064,False,angry:0.606,sad:0.189,fear:0.127
2907,happy,sad,0.4114,False,sad:0.411,angry:0.225,neutral:0.186
2908,surprise,sad,0.2450,False,sad:0.245,neutral:0.217,fear:0.195
2909,fear,fear,0.4404,True,fear:0.440,surprise:0.363,angry:0.123
2910,neutral,neutral,0.7764,True,neutral:0.776,angry:0.084,sad:0.077
2911,happy,happy,0.9397,True,happy:0.940,neutral:0.026,angry:0.023
2912,angry,sad,0.3123,False,sad:0.312,angry:0.298,fear:0.290
2913,surprise,surprise,0.6498,True,surprise:0.650,fear:0.295,sad:0.017
2914,surprise,surprise,0.8996,True,surprise:0.900,fear:0.096,happy:0.003
2915,happy,happy,0.9553,True,happy:0.955,angry:0.022,fear:0.009
2916,sad,neutral,0.3603,False,neutral:0.360,angry:0.305,sad:0.212
2917,happy,happy,0.5652,True,happy:0.565,angry:0.160,sad:0.103
2918,neutral,neutral,0.6775,True,neutral:0.678,surprise:0.172,sad:0.064
2919,neutral,angry,0.3868,False,angry:0.387,neutral:0.322,sad:0.185
2920,happy,happy,0.3462,True,happy:0.346,sad:0.238,angry:0.216
2921,surprise,surprise,0.9457,True,surprise:0.946,fear:0.032,happy:0.010
2922,neutral,neutral,0.6491,True,neutral:0.649,sad:0.125,happy:0.078
2923,surprise,surprise,0.9006,True,surprise:0.901,fear:0.092,angry:0.004
2924,happy,happy,0.9967,True,happy:0.997,neutral:0.002,angry:0.000
2925,fear,sad,0.3082,False,sad:0.308,angry:0.253,disgust:0.127
2926,neutral,happy,0.4765,False,happy:0.477,neutral:0.288,angry:0.127
2927,happy,happy,0.6665,True,happy:0.667,angry:0.225,sad:0.047
2928,happy,neutral,0.5005,False,neutral:0.501,sad:0.164,fear:0.145
2929,surprise,neutral,0.5302,False,neutral:0.530,sad:0.132,fear:0.099
2930,fear,angry,0.4235,False,angry:0.423,neutral:0.147,sad:0.131
2931,neutral,fear,0.5361,False,fear:0.536,sad:0.162,surprise:0.144
2932,fear,surprise,0.5405,False,surprise:0.541,fear:0.440,angry:0.005
2933,sad,angry,0.3190,False,angry:0.319,neutral:0.315,sad:0.179
2934,neutral,neutral,0.4505,True,neutral:0.451,angry:0.271,sad:0.163
2935,sad,neutral,0.5941,False,neutral:0.594,sad:0.135,angry:0.118
2936,angry,neutral,0.3312,False,neutral:0.331,angry:0.290,happy:0.224
2937,neutral,neutral,0.4935,True,neutral:0.493,happy:0.371,sad:0.055
2938,angry,angry,0.5157,True,angry:0.516,sad:0.320,neutral:0.104
2939,surprise,surprise,0.4254,True,surprise:0.425,neutral:0.243,fear:0.166
2940,fear,surprise,0.6746,False,surprise:0.675,fear:0.277,happy:0.040
2941,happy,happy,0.7683,True,happy:0.768,neutral:0.096,sad:0.081
2942,sad,sad,0.3057,True,sad:0.306,neutral:0.299,fear:0.219
2943,neutral,neutral,0.5580,True,neutral:0.558,angry:0.156,sad:0.136
2944,happy,happy,0.7606,True,happy:0.761,surprise:0.081,fear:0.073
2945,fear,angry,0.3147,False,angry:0.315,neutral:0.307,sad:0.280
2946,fear,surprise,0.3949,False,surprise:0.395,fear:0.384,happy:0.153
2947,fear,neutral,0.3200,False,neutral:0.320,sad:0.254,angry:0.248
2948,surprise,fear,0.4184,False,fear:0.418,surprise:0.205,sad:0.169
2949,surprise,fear,0.3826,False,fear:0.383,surprise:0.339,angry:0.149
2950,angry,angry,0.3616,True,angry:0.362,neutral:0.170,fear:0.154
2951,surprise,surprise,0.7847,True,surprise:0.785,fear:0.110,happy:0.067
2952,fear,sad,0.5575,False,sad:0.557,fear:0.169,angry:0.133
2953,fear,fear,0.5443,True,fear:0.544,surprise:0.317,angry:0.053
2954,happy,fear,0.3841,False,fear:0.384,happy:0.317,angry:0.222
2955,happy,happy,0.9924,True,happy:0.992,neutral:0.006,surprise:0.000
2956,neutral,neutral,0.5273,True,neutral:0.527,angry:0.195,sad:0.175
2957,neutral,neutral,0.6123,True,neutral:0.612,angry:0.174,sad:0.124
2958,happy,happy,0.8235,True,happy:0.823,surprise:0.121,fear:0.035
2959,fear,sad,0.3857,False,sad:0.386,happy:0.170,fear:0.150
2960,happy,happy,0.8821,True,happy:0.882,surprise:0.098,fear:0.010
2961,sad,angry,0.2989,False,angry:0.299,sad:0.290,neutral:0.222
2962,sad,happy,0.3444,False,happy:0.344,sad:0.228,neutral:0.168
2963,angry,happy,0.3669,False,happy:0.367,angry:0.296,fear:0.219
2964,sad,sad,0.4982,True,sad:0.498,neutral:0.264,fear:0.144
2965,sad,fear,0.8040,False,fear:0.804,surprise:0.077,sad:0.077
2966,surprise,surprise,0.9606,True,surprise:0.961,fear:0.037,sad:0.002
2967,happy,happy,0.8281,True,happy:0.828,surprise:0.069,angry:0.051
2968,fear,sad,0.5334,False,sad:0.533,fear:0.335,angry:0.056
2969,neutral,angry,0.6459,False,angry:0.646,happy:0.165,fear:0.099
2970,angry,angry,0.5740,True,angry:0.574,sad:0.222,neutral:0.138
2971,fear,sad,0.3186,False,sad:0.319,fear:0.294,neutral:0.220
2972,angry,angry,0.6556,True,angry:0.656,sad:0.136,neutral:0.129
2973,sad,angry,0.4542,False,angry:0.454,sad:0.276,fear:0.159
2974,sad,angry,0.6045,False,angry:0.604,sad:0.223,neutral:0.102
2975,sad,neutral,0.4294,False,neutral:0.429,sad:0.289,fear:0.185
2976,fear,surprise,0.9603,False,surprise:0.960,fear:0.034,happy:0.005
2977,happy,sad,0.4370,False,sad:0.437,neutral:0.194,fear:0.123
2978,surprise,surprise,0.7898,True,surprise:0.790,fear:0.173,happy:0.030
2979,angry,fear,0.6177,False,fear:0.618,angry:0.238,surprise:0.053
2980,angry,angry,0.6870,True,angry:0.687,sad:0.138,fear:0.101
2981,fear,sad,0.3437,False,sad:0.344,neutral:0.340,angry:0.213
2982,surprise,surprise,0.6554,True,surprise:0.655,fear:0.270,happy:0.020
2983,fear,surprise,0.7733,False,surprise:0.773,fear:0.195,angry:0.013
2984,sad,happy,0.5725,False,happy:0.572,sad:0.278,angry:0.058
2985,happy,happy,0.9827,True,happy:0.983,surprise:0.008,neutral:0.008
2986,sad,sad,0.3323,True,sad:0.332,neutral:0.313,angry:0.229
2987,surprise,surprise,0.5618,True,surprise:0.562,fear:0.411,angry:0.009
2988,neutral,angry,0.4941,False,angry:0.494,sad:0.295,neutral:0.119
2989,happy,happy,0.9883,True,happy:0.988,neutral:0.006,surprise:0.004
2990,surprise,surprise,0.9989,True,surprise:0.999,fear:0.001,neutral:0.000
2991,fear,fear,0.5227,True,fear:0.523,angry:0.250,surprise:0.159
2992,angry,neutral,0.3382,False,neutral:0.338,angry:0.305,sad:0.188
2993,happy,happy,0.8897,True,happy:0.890,surprise:0.046,angry:0.043
2994,sad,angry,0.7976,False,angry:0.798,sad:0.111,neutral:0.064
2995,happy,happy,0.7645,True,happy:0.765,angry:0.084,sad:0.076
2996,angry,fear,0.4855,False,fear:0.485,surprise:0.242,neutral:0.101
2997,happy,happy,0.9340,True,happy:0.934,neutral:0.041,sad:0.009
2998,disgust,angry,0.5778,False,angry:0.578,fear:0.127,sad:0.108
2999,sad,neutral,0.6697,False,neutral:0.670,sad:0.093,fear:0.077
3000,angry,happy,0.3611,False,happy:0.361,fear:0.324,angry:0.127
3001,happy,happy,0.9719,True,happy:0.972,neutral:0.008,surprise:0.008
3002,angry,neutral,0.3154,False,neutral:0.315,angry:0.278,sad:0.246
3003,happy,happy,0.9278,True,happy:0.928,neutral:0.059,sad:0.007
3004,neutral,happy,0.5250,False,happy:0.525,sad:0.305,fear:0.079
3005,sad,sad,0.5389,True,sad:0.539,angry:0.208,happy:0.094
3006,happy,happy,0.9857,True,happy:0.986,neutral:0.006,surprise:0.006
3007,surprise,surprise,0.8070,True,surprise:0.807,fear:0.184,happy:0.005
3008,neutral,neutral,0.6436,True,neutral:0.644,sad:0.156,angry:0.111
3009,angry,angry,0.2920,True,angry:0.292,fear:0.242,sad:0.195
3010,happy,happy,0.9918,True,happy:0.992,neutral:0.004,surprise:0.003
3011,angry,neutral,0.6558,False,neutral:0.656,sad:0.148,angry:0.073
3012,happy,happy,0.8504,True,happy:0.850,neutral:0.083,sad:0.037
3013,sad,angry,0.4633,False,angry:0.463,sad:0.191,neutral:0.181
3014,disgust,happy,0.5578,False,happy:0.558,angry:0.142,neutral:0.102
3015,angry,angry,0.3904,True,angry:0.390,fear:0.270,happy:0.234
3016,sad,sad,0.4442,True,sad:0.444,fear:0.239,neutral:0.239
3017,fear,neutral,0.4045,False,neutral:0.404,sad:0.202,fear:0.154
3018,surprise,surprise,0.9490,True,surprise:0.949,fear:0.051,sad:0.000
3019,angry,sad,0.3974,False,sad:0.397,neutral:0.279,fear:0.238
3020,sad,fear,0.2956,False,fear:0.296,angry:0.187,sad:0.137
3021,fear,sad,0.3429,False,sad:0.343,neutral:0.286,fear:0.244
3022,sad,happy,0.8505,False,happy:0.851,neutral:0.056,angry:0.043
3023,happy,happy,0.8982,True,happy:0.898,neutral:0.047,sad:0.028
3024,fear,neutral,0.5237,False,neutral:0.524,sad:0.282,fear:0.091
3025,fear,fear,0.3580,True,fear:0.358,sad:0.305,angry:0.153
3026,happy,happy,0.9969,True,happy:0.997,neutral:0.002,surprise:0.000
3027,fear,sad,0.5009,False,sad:0.501,neutral:0.164,angry:0.136
3028,angry,sad,0.4400,False,sad:0.440,angry:0.262,fear:0.210
3029,sad,neutral,0.4518,False,neutral:0.452,angry:0.217,sad:0.214
3030,sad,angry,0.6845,False,angry:0.684,happy:0.101,fear:0.099
3031,sad,fear,0.5509,False,fear:0.551,surprise:0.130,angry:0.120
3032,fear,fear,0.6987,True,fear:0.699,angry:0.114,disgust:0.064
3033,neutral,sad,0.2858,False,sad:0.286,angry:0.266,neutral:0.240
3034,neutral,neutral,0.3695,True,neutral:0.370,angry:0.268,sad:0.181
3035,surprise,surprise,0.8294,True,surprise:0.829,fear:0.105,angry:0.041
3036,fear,neutral,0.3025,False,neutral:0.302,angry:0.261,sad:0.229
3037,sad,happy,0.9415,False,happy:0.941,sad:0.022,neutral:0.021
3038,fear,angry,0.5114,False,angry:0.511,neutral:0.278,sad:0.127
3039,sad,sad,0.6152,True,sad:0.615,fear:0.198,neutral:0.115
3040,fear,sad,0.4058,False,sad:0.406,fear:0.341,happy:0.115
3041,happy,happy,0.8888,True,happy:0.889,sad:0.053,neutral:0.019
3042,happy,happy,0.9939,True,happy:0.994,surprise:0.002,neutral:0.002
3043,happy,neutral,0.4416,False,neutral:0.442,sad:0.346,fear:0.108
3044,happy,happy,0.9586,True,happy:0.959,surprise:0.028,angry:0.009
3045,happy,surprise,0.5822,False,surprise:0.582,happy:0.347,fear:0.048
3046,angry,neutral,0.4180,False,neutral:0.418,angry:0.316,sad:0.133
3047,neutral,neutral,0.3398,True,neutral:0.340,sad:0.267,fear:0.150
3048,happy,happy,0.9661,True,happy:0.966,neutral:0.017,sad:0.009
3049,fear,surprise,0.3559,False,surprise:0.356,fear:0.346,angry:0.188
3050,sad,sad,0.3634,True,sad:0.363,neutral:0.290,fear:0.175
3051,surprise,surprise,0.8693,True,surprise:0.869,fear:0.123,angry:0.004
3052,happy,angry,0.5332,False,angry:0.533,fear:0.225,happy:0.083
3053,fear,surprise,0.6583,False,surprise:0.658,fear:0.273,angry:0.031
3054,sad,happy,0.6230,False,happy:0.623,neutral:0.178,sad:0.085
3055,fear,angry,0.5797,False,angry:0.580,fear:0.301,disgust:0.040
3056,surprise,surprise,0.4030,True,surprise:0.403,fear:0.229,neutral:0.219
3057,surprise,fear,0.6335,False,fear:0.634,surprise:0.207,sad:0.088
3058,neutral,neutral,0.5183,True,neutral:0.518,happy:0.181,angry:0.136
3059,fear,angry,0.2991,False,angry:0.299,fear:0.215,happy:0.188
3060,happy,happy,0.3162,True,happy:0.316,fear:0.311,angry:0.211
3061,fear,sad,0.3132,False,sad:0.313,angry:0.288,neutral:0.276
3062,surprise,surprise,0.6746,True,surprise:0.675,fear:0.302,happy:0.009
3063,happy,happy,0.9485,True,happy:0.949,surprise:0.030,neutral:0.012
3064,fear,angry,0.4354,False,angry:0.435,fear:0.295,sad:0.094
3065,fear,fear,0.3080,True,fear:0.308,sad:0.239,neutral:0.231
3066,happy,happy,0.6681,True,happy:0.668,angry:0.177,fear:0.077
3067,sad,neutral,0.4704,False,neutral:0.470,angry:0.230,sad:0.208
3068,fear,neutral,0.3136,False,neutral:0.314,sad:0.310,angry:0.181
3069,happy,happy,0.5789,True,happy:0.579,angry:0.232,neutral:0.094
3070,angry,happy,0.4316,False,happy:0.432,angry:0.399,fear:0.119
3071,happy,happy,0.4557,True,happy:0.456,neutral:0.270,sad:0.121
3072,happy,angry,0.3431,False,angry:0.343,fear:0.204,sad:0.164
3073,happy,happy,0.9702,True,happy:0.970,neutral:0.016,surprise:0.012
3074,happy,happy,0.8751,True,happy:0.875,surprise:0.075,neutral:0.035
3075,neutral,happy,0.4902,False,happy:0.490,neutral:0.357,fear:0.054
3076,fear,neutral,0.5091,False,neutral:0.509,sad:0.212,angry:0.183
3077,sad,happy,0.2814,False,happy:0.281,sad:0.263,neutral:0.164
3078,disgust,angry,0.6783,False,angry:0.678,fear:0.205,disgust:0.058
3079,happy,happy,0.9905,True,happy:0.991,sad:0.003,angry:0.002
3080,neutral,neutral,0.6286,True,neutral:0.629,angry:0.132,sad:0.129
3081,sad,fear,0.3362,False,fear:0.336,sad:0.242,neutral:0.194
3082,sad,sad,0.4678,True,sad:0.468,neutral:0.301,fear:0.145
3083,happy,happy,0.8967,True,happy:0.897,surprise:0.069,fear:0.017
3084,sad,neutral,0.7907,False,neutral:0.791,angry:0.087,sad:0.070
3085,neutral,neutral,0.7396,True,neutral:0.740,happy:0.085,sad:0.072
3086,surprise,surprise,0.9225,True,surprise:0.922,fear:0.064,neutral:0.005
3087,angry,angry,0.4840,True,angry:0.484,fear:0.205,surprise:0.167
3088,sad,sad,0.6160,True,sad:0.616,fear:0.187,neutral:0.102
3089,surprise,surprise,0.7054,True,surprise:0.705,fear:0.292,angry:0.001
3090,surprise,surprise,0.5479,True,surprise:0.548,fear:0.420,sad:0.010
3091,happy,happy,0.9550,True,happy:0.955,angry:0.017,fear:0.012
3092,surprise,fear,0.4593,False,fear:0.459,surprise:0.247,happy:0.161
3093,disgust,sad,0.3444,False,sad:0.344,happy:0.295,fear:0.189
3094,neutral,neutral,0.4061,True,neutral:0.406,sad:0.357,angry:0.124
3095,sad,sad,0.5208,True,sad:0.521,neutral:0.185,angry:0.161
3096,fear,neutral,0.4405,False,neutral:0.441,sad:0.228,angry:0.145
3097,neutral,neutral,0.9796,True,neutral:0.980,sad:0.008,fear:0.005
3098,angry,neutral,0.4047,False,neutral:0.405,angry:0.328,sad:0.166
3099,sad,sad,0.4575,True,sad:0.457,angry:0.244,fear:0.155
3100,sad,neutral,0.4277,False,neutral:0.428,sad:0.231,angry:0.211
3101,surprise,surprise,0.3037,True,surprise:0.304,neutral:0.245,happy:0.214
3102,neutral,neutral,0.9693,True,neutral:0.969,sad:0.012,angry:0.008
3103,neutral,angry,0.3728,False,angry:0.373,happy:0.201,fear:0.150
3104,fear,fear,0.6450,True,fear:0.645,angry:0.246,disgust:0.055
3105,angry,happy,0.2954,False,happy:0.295,sad:0.232,neutral:0.160
3106,happy,happy,0.6003,True,happy:0.600,angry:0.283,neutral:0.042
3107,fear,angry,0.4258,False,angry:0.426,neutral:0.292,sad:0.208
3108,disgust,angry,0.7909,False,angry:0.791,sad:0.067,neutral:0.053
3109,angry,angry,0.6587,True,angry:0.659,neutral:0.214,sad:0.080
3110,neutral,neutral,0.9491,True,neutral:0.949,sad:0.018,happy:0.012
3111,disgust,angry,0.4938,False,angry:0.494,sad:0.256,fear:0.111
3112,fear,sad,0.3197,False,sad:0.320,neutral:0.310,angry:0.254
3113,sad,fear,0.3439,False,fear:0.344,sad:0.261,neutral:0.173
3114,happy,happy,0.9729,True,happy:0.973,neutral:0.017,sad:0.003
3115,fear,fear,0.4289,True,fear:0.429,sad:0.209,surprise:0.150
3116,neutral,neutral,0.5877,True,neutral:0.588,angry:0.205,sad:0.095
3117,neutral,sad,0.3970,False,sad:0.397,neutral:0.295,fear:0.128
3118,neutral,neutral,0.3448,True,neutral:0.345,sad:0.301,fear:0.140
3119,neutral,neutral,0.5260,True,neutral:0.526,sad:0.177,angry:0.148
3120,neutral,neutral,0.6817,True,neutral:0.682,fear:0.110,surprise:0.088
3121,happy,happy,0.5631,True,happy:0.563,angry:0.215,fear:0.137
3122,happy,happy,0.8592,True,happy:0.859,angry:0.069,fear:0.040
3123,sad,fear,0.4140,False,fear:0.414,angry:0.233,sad:0.130
3124,happy,happy,0.8949,True,happy:0.895,angry:0.049,fear:0.024
3125,angry,angry,0.4820,True,angry:0.482,sad:0.214,neutral:0.165
3126,neutral,happy,0.4596,False,happy:0.460,neutral:0.310,angry:0.079
3127,angry,angry,0.8996,True,angry:0.900,sad:0.043,fear:0.027
3128,happy,happy,0.8331,True,happy:0.833,angry:0.061,fear:0.036
3129,fear,sad,0.4916,False,sad:0.492,fear:0.391,neutral:0.054
3130,surprise,happy,0.9024,False,happy:0.902,sad:0.028,fear:0.024
3131,neutral,angry,0.3142,False,angry:0.314,sad:0.255,neutral:0.234
3132,neutral,neutral,0.5855,True,neutral:0.585,angry:0.181,sad:0.130
3133,sad,neutral,0.3595,False,neutral:0.359,sad:0.288,fear:0.164
3134,surprise,neutral,0.5673,False,neutral:0.567,surprise:0.220,fear:0.091
3135,neutral,surprise,0.6722,False,surprise:0.672,fear:0.234,angry:0.039
3136,angry,fear,0.6487,False,fear:0.649,angry:0.160,surprise:0.125
3137,happy,happy,0.9044,True,happy:0.904,angry:0.032,surprise:0.025
3138,neutral,neutral,0.5818,True,neutral:0.582,sad:0.167,angry:0.127
3139,sad,sad,0.3415,True,sad:0.342,fear:0.246,neutral:0.217
3140,sad,sad,0.6531,True,sad:0.653,neutral:0.132,fear:0.116
3141,angry,angry,0.4662,True,angry:0.466,fear:0.160,happy:0.130
3142,happy,happy,0.7001,True,happy:0.700,fear:0.135,angry:0.061
3143,neutral,sad,0.3164,False,sad:0.316,neutral:0.252,fear:0.207
3144,neutral,neutral,0.4329,True,neutral:0.433,sad:0.222,happy:0.175
3145,happy,happy,0.9901,True,happy:0.990,neutral:0.007,surprise:0.001
3146,fear,neutral,0.5702,False,neutral:0.570,angry:0.246,sad:0.109
3147,surprise,surprise,0.4122,True,surprise:0.412,fear:0.310,happy:0.190
3148,sad,sad,0.4100,True,sad:0.410,neutral:0.399,fear:0.077
3149,angry,sad,0.2903,False,sad:0.290,angry:0.259,neutral:0.217
3150,sad,fear,0.3698,False,fear:0.370,sad:0.283,neutral:0.154
3151,sad,sad,0.4361,True,sad:0.436,fear:0.150,angry:0.147
3152,neutral,neutral,0.8894,True,neutral:0.889,sad:0.052,surprise:0.023
3153,neutral,sad,0.3889,False,sad:0.389,angry:0.254,neutral:0.194
3154,happy,happy,0.6029,True,happy:0.603,neutral:0.193,fear:0.076
3155,fear,fear,0.8855,True,fear:0.886,surprise:0.046,sad:0.041
3156,happy,sad,0.4600,False,sad:0.460,happy:0.224,fear:0.188
3157,sad,sad,0.4693,True,sad:0.469,angry:0.229,fear:0.193
3158,neutral,neutral,0.5935,True,neutral:0.593,angry:0.209,sad:0.120
3159,sad,fear,0.4218,False,fear:0.422,surprise:0.274,sad:0.142
3160,surprise,happy,0.3308,False,happy:0.331,fear:0.322,surprise:0.149
3161,happy,happy,0.2644,True,happy:0.264,sad:0.260,fear:0.208
3162,sad,happy,0.4525,False,happy:0.452,neutral:0.323,sad:0.088
3163,surprise,surprise,0.9525,True,surprise:0.953,fear:0.047,sad:0.000
3164,fear,sad,0.3488,False,sad:0.349,fear:0.229,angry:0.192
3165,fear,sad,0.5174,False,sad:0.517,neutral:0.214,fear:0.193
3166,neutral,sad,0.3073,False,sad:0.307,neutral:0.243,fear:0.241
3167,surprise,surprise,0.8999,True,surprise:0.900,fear:0.089,happy:0.005
3168,sad,sad,0.5657,True,sad:0.566,neutral:0.145,angry:0.125
3169,fear,happy,0.4504,False,happy:0.450,angry:0.194,fear:0.138
3170,surprise,surprise,0.6466,True,surprise:0.647,fear:0.349,sad:0.002
3171,neutral,angry,0.2429,False,angry:0.243,fear:0.222,neutral:0.163
3172,sad,angry,0.5567,False,angry:0.557,sad:0.233,fear:0.145
3173,fear,surprise,0.5802,False,surprise:0.580,fear:0.298,sad:0.040
3174,sad,happy,0.8015,False,happy:0.801,neutral:0.106,sad:0.045
3175,neutral,happy,0.9471,False,happy:0.947,neutral:0.039,surprise:0.004
3176,happy,neutral,0.3161,False,neutral:0.316,sad:0.282,happy:0.241
3177,fear,fear,0.7646,True,fear:0.765,angry:0.086,sad:0.065
3178,neutral,angry,0.3305,False,angry:0.331,neutral:0.269,sad:0.165
3179,neutral,neutral,0.4497,True,neutral:0.450,surprise:0.208,fear:0.127
3180,neutral,neutral,0.5568,True,neutral:0.557,happy:0.208,sad:0.120
3181,fear,neutral,0.4917,False,neutral:0.492,happy:0.191,angry:0.165
3182,fear,fear,0.6800,True,fear:0.680,sad:0.278,neutral:0.020
3183,happy,happy,0.9753,True,happy:0.975,neutral:0.008,angry:0.007
3184,fear,fear,0.6320,True,fear:0.632,surprise:0.207,sad:0.089
3185,angry,angry,0.6171,True,angry:0.617,fear:0.202,sad:0.119
3186,neutral,neutral,0.6125,True,neutral:0.613,fear:0.117,surprise:0.093
3187,angry,sad,0.3768,False,sad:0.377,neutral:0.261,angry:0.177
3188,sad,neutral,0.3417,False,neutral:0.342,sad:0.297,angry:0.191
3189,neutral,neutral,0.3280,True,neutral:0.328,sad:0.320,fear:0.144
3190,angry,neutral,0.3484,False,neutral:0.348,sad:0.231,fear:0.187
3191,angry,angry,0.5420,True,angry:0.542,fear:0.257,sad:0.078
3192,sad,sad,0.5842,True,sad:0.584,neutral:0.176,fear:0.141
3193,fear,sad,0.4814,False,sad:0.481,fear:0.413,neutral:0.068
3194,happy,happy,0.7839,True,happy:0.784,neutral:0.105,sad:0.041
3195,neutral,sad,0.3757,False,sad:0.376,angry:0.276,fear:0.159
3196,happy,angry,0.4266,False,angry:0.427,happy:0.299,neutral:0.163
3197,sad,fear,0.3713,False,fear:0.371,happy:0.256,angry:0.186
3198,sad,neutral,0.3248,False,neutral:0.325,angry:0.284,sad:0.200
3199,happy,happy,0.9840,True,happy:0.984,neutral:0.007,sad:0.004
3200,surprise,surprise,0.9277,True,surprise:0.928,fear:0.065,angry:0.003
3201,happy,happy,0.9917,True,happy:0.992,neutral:0.004,surprise:0.002
3202,sad,neutral,0.6411,False,neutral:0.641,happy:0.231,angry:0.073
3203,happy,happy,0.9383,True,happy:0.938,angry:0.021,fear:0.017
3204,angry,angry,0.8801,True,angry:0.880,sad:0.061,fear:0.030
3205,neutral,neutral,0.5266,True,neutral:0.527,angry:0.288,sad:0.111
3206,sad,angry,0.3993,False,angry:0.399,sad:0.322,neutral:0.117
3207,surprise,surprise,0.7555,True,surprise:0.756,fear:0.233,angry:0.004
3208,happy,angry,0.4862,False,angry:0.486,fear:0.169,happy:0.151
3209,neutral,neutral,0.5599,True,neutral:0.560,angry:0.305,sad:0.073
3210,happy,happy,0.9563,True,happy:0.956,angry:0.017,fear:0.010
3211,fear,sad,0.5187,False,sad:0.519,fear:0.409,angry:0.033
3212,sad,sad,0.4137,True,sad:0.414,neutral:0.233,fear:0.212
3213,surprise,surprise,0.9584,True,surprise:0.958,fear:0.033,happy:0.006
3214,sad,sad,0.4909,True,sad:0.491,fear:0.238,angry:0.102
3215,surprise,surprise,0.5844,True,surprise:0.584,fear:0.227,angry:0.121
3216,angry,angry,0.7455,True,angry:0.745,fear:0.180,happy:0.030
3217,sad,fear,0.3030,False,fear:0.303,surprise:0.210,neutral:0.182
3218,fear,happy,0.3009,False,happy:0.301,sad:0.210,neutral:0.192
3219,happy,happy,0.8673,True,happy:0.867,sad:0.086,neutral:0.022
3220,neutral,neutral,0.4615,True,neutral:0.461,angry:0.268,sad:0.150
3221,happy,neutral,0.3612,False,neutral:0.361,happy:0.176,sad:0.171
3222,happy,neutral,0.5740,False,neutral:0.574,angry:0.211,sad:0.133
3223,happy,happy,0.8215,True,happy:0.822,neutral:0.096,sad:0.038
3224,angry,angry,0.7219,True,angry:0.722,fear:0.118,sad:0.051
3225,fear,neutral,0.5322,False,neutral:0.532,sad:0.185,angry:0.141
3226,surprise,surprise,0.8869,True,surprise:0.887,fear:0.112,happy:0.000
3227,happy,fear,0.5542,False,fear:0.554,sad:0.139,angry:0.098
3228,angry,angry,0.2827,True,angry:0.283,surprise:0.253,fear:0.221
3229,sad,angry,0.3854,False,angry:0.385,sad:0.365,fear:0.136
3230,sad,surprise,0.5978,False,surprise:0.598,fear:0.283,happy:0.037
3231,happy,happy,0.7230,True,happy:0.723,neutral:0.176,angry:0.034
3232,surprise,surprise,0.6873,True,surprise:0.687,fear:0.231,happy:0.051
3233,surprise,surprise,0.8926,True,surprise:0.893,fear:0.100,sad:0.004
3234,neutral,neutral,0.4213,True,neutral:0.421,angry:0.272,sad:0.154
3235,sad,sad,0.4616,True,sad:0.462,fear:0.168,angry:0.146
3236,angry,neutral,0.3129,False,neutral:0.313,sad:0.305,angry:0.234
3237,neutral,neutral,0.4939,True,neutral:0.494,happy:0.214,sad:0.157
3238,happy,happy,0.7468,True,happy:0.747,neutral:0.204,sad:0.016
3239,neutral,sad,0.3703,False,sad:0.370,fear:0.331,happy:0.183
3240,sad,fear,0.3164,False,fear:0.316,sad:0.257,angry:0.191
3241,sad,angry,0.3444,False,angry:0.344,sad:0.221,neutral:0.205
3242,surprise,surprise,0.7530,True,surprise:0.753,fear:0.149,happy:0.081
3243,fear,fear,0.3581,True,fear:0.358,angry:0.279,happy:0.130
3244,sad,angry,0.6277,False,angry:0.628,sad:0.240,fear:0.072
3245,fear,neutral,0.3235,False,neutral:0.323,sad:0.210,fear:0.207
3246,angry,fear,0.2825,False,fear:0.283,neutral:0.259,surprise:0.240
3247,happy,happy,0.4805,True,happy:0.480,neutral:0.247,angry:0.100
3248,neutral,neutral,0.8099,True,neutral:0.810,sad:0.078,angry:0.065
3249,happy,happy,0.9552,True,happy:0.955,neutral:0.032,sad:0.004
3250,angry,happy,0.5990,False,happy:0.599,sad:0.203,angry:0.102
3251,sad,angry,0.3211,False,angry:0.321,sad:0.289,happy:0.267
3252,sad,sad,0.5759,True,sad:0.576,fear:0.324,neutral:0.069
3253,sad,sad,0.6523,True,sad:0.652,fear:0.208,neutral:0.063
3254,happy,angry,0.3910,False,angry:0.391,fear:0.269,sad:0.141
3255,angry,neutral,0.8428,False,neutral:0.843,angry:0.060,sad:0.039
3256,angry,angry,0.6957,True,angry:0.696,sad:0.120,fear:0.107
3257,happy,happy,0.9896,True,happy:0.990,neutral:0.010,surprise:0.000
3258,neutral,neutral,0.4330,True,neutral:0.433,angry:0.270,sad:0.236
3259,fear,neutral,0.5103,False,neutral:0.510,sad:0.232,angry:0.141
3260,fear,happy,0.4691,False,happy:0.469,sad:0.213,angry:0.101
3261,happy,surprise,0.6071,False,surprise:0.607,happy:0.209,fear:0.161
3262,angry,angry,0.3983,True,angry:0.398,sad:0.327,happy:0.109
3263,sad,sad,0.4598,True,sad:0.460,fear:0.204,neutral:0.156
3264,surprise,fear,0.6375,False,fear:0.637,angry:0.155,surprise:0.147
3265,sad,sad,0.3972,True,sad:0.397,fear:0.199,happy:0.179
